time,binanceETHBTCbidMax,binanceETHBTCsellMin,nicehashETHBTCbidMax,nicehashETHBTCsellMin,okxETHBTCETH-BTCbidMax,okxETHBTCETH-BTCsellMin,bitstampETHBTCbidMax,bitstampETHBTCsellMin,
638140283274268072,0.070755,0.070757,0.06710001,0,0.07076,0.07077,0,0,
638140283274274186,0.070755,0.070756,0.06710001,0,0.07076,0.07077,0,0,
638140283390775647,0.070755,0.070756,0.06710001,0,0.07074,0.07077,0,0,
638140283390777903,0.070755,0.070756,0.06710001,0,0.07074,0.07075,0,0,
638140283390778244,0.070755,0.070756,0.06710001,0,0.07074,0.07075,0,0,
638140283425171377,0.070756,0.070756,0.06710001,0,0.07074,0.07075,0,0,
638140283425172072,0.070756,0.070757,0.06710001,0,0.07074,0.07075,0,0,
638140283490249735,0.070757,0.070757,0.06710001,0,0.07074,0.07075,0,0,
638140283490250761,0.070757,0.070758,0.06710001,0,0.07074,0.07075,0,0,
638140283497310613,0.070758,0.070758,0.06710001,0,0.07074,0.07075,0,0,
638140283497312895,0.070758,0.070759,0.06710001,0,0.07074,0.07075,0,0,
638140283498683152,0.070758,0.070759,0.06710001,0,0.07074,0.07076,0,0,
638140283500767397,0.070758,0.070759,0.06710001,0,0.07075,0.07076,0,0,
638140283509734656,0.070758,0.070759,0.06710001,0,0.07076,0.07076,0,0,
638140283509742104,0.070758,0.070759,0.06710001,0,0.07076,0.07077,0,0,
638140283510318714,0.070758,0.07076,0.06710001,0,0.07076,0.07077,0,0,
638140283510327301,0.070759,0.07076,0.06710001,0,0.07076,0.07077,0,0,
638140283512399685,0.07076,0.07076,0.06710001,0,0.07076,0.07077,0,0,
638140283512401694,0.07076,0.070761,0.06710001,0,0.07076,0.07077,0,0,
638140283513356526,0.070761,0.070761,0.06710001,0,0.07076,0.07077,0,0,
638140283513359929,0.070761,0.070762,0.06710001,0,0.07076,0.07077,0,0,
638140283515721897,0.070761,0.070762,0.06710001,0,0.07076,0.07078,0,0,
638140283516778194,0.070761,0.070762,0.06710001,0,0.07077,0.07078,0,0,
638140283530326476,0.070762,0.070762,0.06710001,0,0.07077,0.07078,0,0,
638140283530327993,0.070762,0.070763,0.06710001,0,0.07077,0.07078,0,0,
638140283547379224,0.070763,0.070763,0.06710001,0,0.07077,0.07078,0,0,
638140283547380121,0.070763,0.070764,0.06710001,0,0.07077,0.07078,0,0,
638140283553667289,0.070763,0.070764,0.06710001,0,0.07076,0.07078,0,0,
638140283572693870,0.070763,0.070764,0.06710001,0,0.07076,0.07077,0,0,
638140283575841100,0.070763,0.070764,0,0,0.07076,0.07077,0,0,
638140283578357968,0.070763,0.070764,0.06709533,0,0.07076,0.07077,0,0,
638140283602256159,0.070763,0.070763,0.06709533,0,0.07076,0.07077,0,0,
638140283602257081,0.070762,0.070763,0.06709533,0,0.07076,0.07077,0,0,
638140283611397933,0.070761,0.070763,0.06709533,0,0.07076,0.07077,0,0,
638140283611398452,0.070761,0.070762,0.06709533,0,0.07076,0.07077,0,0,
638140283646280496,0.07076,0.070762,0.06709533,0,0.07076,0.07077,0,0,
638140283646281063,0.07076,0.070761,0.06709533,0,0.07076,0.07077,0,0,
638140283683338311,0.07076,0.070759,0.06709533,0,0.07076,0.07077,0,0,
638140283683338954,0.07076,0.070758,0.06709533,0,0.07076,0.07077,0,0,
638140283683342664,0.070757,0.070758,0.06709533,0,0.07076,0.07077,0,0,
638140283687284131,0.070757,0.070757,0.06709533,0,0.07076,0.07077,0,0,
638140283687286620,0.070756,0.070757,0.06709533,0,0.07076,0.07077,0,0,
638140283798483372,0.070759,0.070757,0.06709533,0,0.07076,0.07077,0,0,
638140283798486182,0.070759,0.070767,0.06709533,0,0.07076,0.07077,0,0,
638140283798486765,0.070759,0.070767,0.06709533,0,0.07076,0.07077,0,0,
638140283798797441,0.070759,0.070767,0.06709533,0,0.07077,0.07077,0,0,
638140283798801318,0.070759,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283799432122,0.07076,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283799432556,0.070764,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283799432943,0.070764,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283799434018,0.070766,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283800524218,0.070767,0.070767,0.06709533,0,0.07077,0.07078,0,0,
638140283800531259,0.070767,0.070768,0.06709533,0,0.07077,0.07078,0,0,
638140283833526635,0.070768,0.070769,0.06709533,0,0.07077,0.07078,0,0,
638140283833527224,0.070768,0.070769,0.06709533,0,0.07077,0.07078,0,0,
638140283957051211,0.070768,0.070769,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140283975846128,0.070768,0.070769,0,0.07088988,0.07077,0.07078,0,0,
638140283978381954,0.070768,0.070769,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284084788824,0.070768,0.070769,0.06709533,0.07088988,0.07076,0.07078,0,0,
638140284084790005,0.070768,0.070769,0.06709533,0.07088988,0.07076,0.07077,0,0,
638140284087827836,0.070768,0.070769,0.06709533,0.07088988,0.07076,0.07078,0,0,
638140284102682056,0.070768,0.070769,0.06709533,0.07088988,0.07076,0.07077,0,0,
638140284136656271,0.070774,0.070776,0.06709533,0.07088988,0.07076,0.07077,0,0,
638140284136659055,0.070774,0.070776,0.06709533,0.07088988,0.07076,0.07077,0,0,
638140284136659464,0.070774,0.070776,0.06709533,0.07088988,0.07076,0.07077,0,0,
638140284137423979,0.070774,0.070776,0.06709533,0.07088988,0.07077,0.07077,0,0,
638140284137424652,0.070774,0.070776,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284137574507,0.070771,0.070776,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284137575124,0.070781,0.070776,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284137576521,0.070782,0.070776,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284137582529,0.070782,0.070783,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284137582870,0.070782,0.070783,0.06709533,0.07088988,0.07077,0.07078,0,0,
638140284138031226,0.070782,0.070783,0.06709533,0.07088988,0.07077,0.07079,0,0,
638140284138111344,0.070782,0.070783,0.06709533,0.07088988,0.07078,0.07079,0,0,
638140284138425083,0.070782,0.070783,0.06709533,0.07088968,0.07078,0.07079,0,0,
638140284155515653,0.070783,0.070784,0.06709533,0.07088968,0.07078,0.07079,0,0,
638140284155516127,0.070783,0.070784,0.06709533,0.07088968,0.07078,0.07079,0,0,
638140284157594213,0.070784,0.070784,0.06709533,0.07088968,0.07078,0.07079,0,0,
638140284157596381,0.070784,0.070785,0.06709533,0.07088968,0.07078,0.07079,0,0,
638140284158028578,0.070784,0.070785,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284170680684,0.070786,0.070785,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284170682263,0.070786,0.070787,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284171575993,0.070787,0.070787,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284171579809,0.070787,0.070788,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284179786928,0.070787,0.070788,0.07068743,0.07088968,0.07079,0.07079,0,0,
638140284179787302,0.070787,0.070788,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284180536916,0.070788,0.070788,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284180538503,0.070788,0.070789,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284190673976,0.07079,0.070789,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284190674974,0.07079,0.070789,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284190675745,0.07079,0.070791,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284193665880,0.070791,0.070791,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284193669073,0.070791,0.070792,0.07068743,0.07088968,0.07079,0.0708,0,0,
638140284241696186,0.070791,0.070792,0.07068743,0.07088968,0.07078,0.0708,0,0,
638140284242875733,0.070791,0.070792,0.07068743,0.07088968,0.07078,0.07079,0,0,
638140284288773347,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284300730237,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284301747624,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284342869713,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284352872738,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284353840628,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284353841520,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284357880724,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284358824341,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284360742835,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284361770651,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284362728488,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284369773504,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284370890819,0.070791,0.070792,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284372604933,0.07079,0.070791,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284372605536,0.07079,0.070791,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284380004038,0.07079,0.070791,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284396786623,0.070789,0.07079,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284396787235,0.070789,0.07079,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284397684179,0.070788,0.07079,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284397684811,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284472925770,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284473912289,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284489914743,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284490798617,0.070788,0.070789,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284491883752,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284499945428,0.070788,0.070789,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284504857045,0.070787,0.070789,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284504858696,0.070787,0.070788,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284506746136,0.070786,0.070788,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284506747976,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284517810321,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284518759303,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284519908732,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284520809558,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284526749438,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284527867215,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284531770514,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284533978408,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284534756380,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284535913208,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284544842455,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284544845604,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140284548899139,0.070786,0.070787,0.07068743,0.07088967,0.07078,0.0708,0,0,
638140284549817356,0.070786,0.070787,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284597763127,0.070786,0.070788,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284597768679,0.070787,0.070788,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284598873903,0.070787,0.070789,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284598878996,0.070788,0.070789,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284598880031,0.070788,0.070789,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284600929870,0.070789,0.07079,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284600931037,0.070789,0.07079,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284676784658,0.07079,0.07079,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284676786350,0.070791,0.07079,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284676788295,0.070791,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284715859931,0.070792,0.070792,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284715860895,0.070792,0.070793,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284726044834,0.070798,0.070793,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284726050541,0.070798,0.070799,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140284726650934,0.070798,0.070799,0.07068743,0.07088967,0.07079,0.07081,0,0,
638140284726836088,0.070798,0.070799,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284728976608,0.070799,0.070799,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284728980337,0.070799,0.0708,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284731962736,0.070802,0.0708,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284731964842,0.070802,0.070803,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284732864396,0.070806,0.070803,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284732864875,0.070806,0.070803,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284732865692,0.070806,0.070807,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284753913353,0.070807,0.070808,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284753913813,0.070807,0.070808,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284790975637,0.070808,0.070808,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284790977901,0.070808,0.070809,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284811854808,0.070809,0.07081,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284811855876,0.070809,0.07081,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284812832642,0.07081,0.07081,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284812833510,0.07081,0.070811,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284813931101,0.070811,0.070812,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284813931695,0.070811,0.070812,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284824033247,0.070814,0.070812,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284824033798,0.070814,0.070812,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284824042641,0.070814,0.070815,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284824981229,0.070815,0.070815,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284824984494,0.070815,0.070816,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284884938924,0.070816,0.070816,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284884939694,0.070816,0.070817,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284902901483,0.070818,0.070817,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284902903902,0.070818,0.070819,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284902904276,0.070818,0.070819,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284904048174,0.070819,0.07082,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140284904050593,0.070819,0.07082,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140285021882594,0.070819,0.07082,0.07068743,0.07088967,0.07081,0.07081,0,0,
638140285021889592,0.070819,0.07082,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285176171851,0.070818,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285176172722,0.070818,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285178822870,0.070818,0.070819,0.07068743,0.07088967,0.0708,0.07082,0,0,
638140285178823664,0.070818,0.070819,0.07068743,0.07088967,0.0708,0.07081,0,0,
638140285252844695,0.070818,0.070819,0.07068743,0.07088967,0.0708,0.07082,0,0,
638140285253945806,0.070818,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285351425016,0.070819,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285351436028,0.070819,0.07082,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285351439198,0.070819,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285354095200,0.070822,0.070819,0.07068743,0.07088967,0.07081,0.07082,0,0,
638140285461165643,0.070822,0.070819,0.07068743,0.07088967,0.07079,0.07082,0,0,
638140285461168814,0.070822,0.070819,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140285461726023,0.070822,0.070819,0.07068743,0.07088967,0.07079,0.07081,0,0,
638140285462068954,0.070822,0.070819,0.07068743,0.07088967,0.07079,0.0708,0,0,
638140285470481593,0.070822,0.070819,0.07068743,0.07088967,0.07075,0.0708,0,0,
638140285470483878,0.070822,0.070819,0.07068743,0.07088967,0.07075,0.07076,0,0,
638140285470484263,0.070822,0.070819,0.07068743,0.07088967,0.07075,0.07076,0,0,
638140285471096892,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07076,0,0,
638140285471098420,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07079,0,0,
638140285471905338,0.070822,0.070819,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140285472827643,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07079,0,0,
638140285473766075,0.070822,0.070819,0.07068743,0.07088967,0.07078,0.07079,0,0,
638140285484876697,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07079,0,0,
638140285484879993,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285563932978,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285563936406,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07077,0,0,
638140285565782250,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285566897648,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07077,0,0,
638140285570823148,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285576791847,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07077,0,0,
638140285583737986,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285608771628,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285615920103,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285616840264,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285618931687,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285621931602,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285628836928,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285632758006,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285634802152,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285638893727,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07077,0,0,
638140285657750404,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285658840743,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285659785257,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285677884925,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285682889856,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285683837717,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140285694915107,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140285696864817,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07077,0,0,
638140286212990842,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140286217810814,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140286263928054,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140286274017044,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
638140286278943728,0.070822,0.070819,0.07068743,0.07088967,0.07076,0.07078,0,0,
638140286286828356,0.070822,0.070819,0.07068743,0.07088967,0.07077,0.07078,0,0,
