time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,
638140284236666161,19867.24,19868.01,19846.77,19898.19,19869.6,19869.7,0,0,
638140284236666653,19867.24,19868.01,19846.77,19898.19,19869.6,19869.7,0,0,
638140284237767548,19867.15,19868.01,19846.77,19898.19,19869.6,19869.7,0,0,
638140284237773580,19867.15,19868.01,19846.77,19898.19,19869.6,19869.7,0,0,
638140284237777606,19867.15,19868,19846.77,19898.19,19869.6,19869.7,0,0,
638140284237778021,19867.15,19867.78,19846.77,19898.19,19869.6,19869.7,0,0,
638140284238700001,19867.02,19867.78,19846.77,19898.19,19869.6,19869.7,0,0,
638140284238715407,19867.02,19867.42,19846.77,19898.19,19869.6,19869.7,0,0,
638140284240779016,19867,19867.42,19846.77,19898.19,19869.6,19869.7,0,0,
638140284240787432,19867,19867.22,19846.77,19898.19,19869.6,19869.7,0,0,
638140284240788103,19867,19867.22,19846.77,19898.19,19869.6,19869.7,0,0,
638140284240788543,19867,19867.22,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242710462,19867,19867.23,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242713321,19867,19866.87,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242714296,19867,19866.84,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242714751,19867,19866.81,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242716614,19867,19866.76,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242717858,19867,19866.64,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242718307,19867,19866.64,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242718765,19867,19866.5,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242719480,19867,19866.5,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242720799,19867,19866.48,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242723492,19867,19865.48,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242723978,19867,19865.46,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242725128,19867,19865.12,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242756356,19864.81,19865.12,19846.77,19898.19,19869.6,19869.7,0,0,
638140284242810929,19864.81,19865.12,19846.77,19892.97,19869.6,19869.7,0,0,
638140284243746668,19864.81,19865.49,19846.77,19892.97,19869.6,19869.7,0,0,
638140284243784371,19864.62,19865.49,19846.77,19892.97,19869.6,19869.7,0,0,
638140284244739696,19864.62,19865.32,19846.77,19892.97,19869.6,19869.7,0,0,
638140284245638369,19864.62,19865.48,19846.77,19892.97,19869.6,19869.7,0,0,
638140284245639150,19864.62,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284245639577,19864.62,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284245686891,19864,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246752876,19863.93,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246753608,19863.93,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246770976,19864.08,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246771478,19864.27,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246779085,19864.27,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246779641,19864.27,19865.24,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246781299,19864.27,19865.49,19846.77,19892.97,19869.6,19869.7,0,0,
638140284246783309,19864.27,19865.12,19846.77,19892.97,19869.6,19869.7,0,0,
638140284247845240,19863.82,19865.12,19846.77,19892.97,19869.6,19869.7,0,0,
638140284247870233,19863.82,19864.99,19846.77,19892.97,19869.6,19869.7,0,0,
638140284247870755,19863.82,19864.95,19846.77,19892.97,19869.6,19869.7,0,0,
638140284247871212,19863.82,19864.95,19846.77,19892.97,19869.6,19869.7,0,0,
638140284247885676,19863.82,19864.95,19846.77,19892.97,19869,19869.7,0,0,
638140284247893700,19863.82,19864.95,19846.77,19892.97,19869,19869.1,0,0,
638140284247894371,19863.82,19864.95,19846.77,19892.97,19869,19869.1,0,0,
638140284248585071,19863.58,19864.95,19846.77,19892.97,19869,19869.1,0,0,
638140284248636288,19863.58,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284248676393,19863.65,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284248676995,19863.65,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284248677683,19863.65,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284248680412,19863.66,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249692188,19863.62,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249693027,19863.72,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249693535,19863.84,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249693997,19863.84,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249694617,19863.86,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249695125,19863.86,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249695736,19863.87,19864.94,19846.77,19892.97,19869,19869.1,0,0,
638140284249709854,19863.87,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250775439,19863.58,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250776279,19863.96,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250777402,19864.03,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250777862,19864.03,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250778308,19864.03,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250778918,19864.05,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250779616,19864.54,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250780369,19864.73,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250780851,19864.73,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250781335,19864.73,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250781799,19864.73,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250782254,19864.73,19864.93,19846.77,19892.97,19869,19869.1,0,0,
638140284250807328,19864.73,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284251727922,19864.8,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284251728916,19864.83,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284251730966,19864.83,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284251731405,19864.83,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284251739096,19864.83,19866.09,19846.77,19892.97,19869,19869.1,0,0,
638140284251741343,19864.83,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252692386,19865.03,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252695978,19865.03,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252696414,19865.03,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252696917,19865.03,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252697552,19865.04,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252697986,19865.04,19866.07,19846.77,19892.97,19869,19869.1,0,0,
638140284252698475,19865.04,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284252699696,19865.04,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253767748,19865.05,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253769041,19865.05,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253769909,19865.53,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253771314,19865.53,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253771920,19865.65,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284253772488,19865.75,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284254696573,19865.54,19866.6,19846.77,19892.97,19869,19869.1,0,0,
638140284254708896,19865.54,19866.58,19846.77,19892.97,19869,19869.1,0,0,
638140284254710814,19865.54,19866.55,19846.77,19892.97,19869,19869.1,0,0,
638140284254711501,19865.54,19866.55,19846.77,19892.97,19869,19869.1,0,0,
638140284255642326,19865.54,19866.54,19846.77,19892.97,19869,19869.1,0,0,
638140284255642877,19865.54,19866.54,19846.77,19892.97,19869,19869.1,0,0,
638140284255643915,19865.54,19866.52,19846.77,19892.97,19869,19869.1,0,0,
638140284255644714,19865.54,19866.35,19846.77,19892.97,19869,19869.1,0,0,
638140284255645339,19865.54,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284255645846,19865.54,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284255646353,19865.54,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284255653458,19865.03,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284255654055,19865.03,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284256722644,19864.49,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284256737242,19864.49,19866.27,19846.77,19892.97,19869,19869.1,0,0,
638140284256738942,19864.49,19866.13,19846.77,19892.97,19869,19869.1,0,0,
638140284256739293,19864.49,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284256741049,19864.49,19866.05,19846.77,19892.97,19869,19869.1,0,0,
638140284256741557,19864.49,19866,19846.77,19892.97,19869,19869.1,0,0,
638140284256741976,19864.49,19866,19846.77,19892.97,19869,19869.1,0,0,
638140284257661502,19864.53,19866,19846.77,19892.97,19869,19869.1,0,0,
638140284257662115,19864.53,19866,19846.77,19892.97,19869,19869.1,0,0,
638140284257664417,19864.53,19865.97,19846.77,19892.97,19869,19869.1,0,0,
638140284257665112,19864.53,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284257665842,19864.53,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284257666873,19864.53,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284257667644,19864.53,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258739930,19864.51,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258740898,19864.65,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258741431,19865.21,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258743265,19865.78,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258744117,19865.78,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258751834,19865.8,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258752520,19865.8,19865.73,19846.77,19892.97,19869,19869.1,0,0,
638140284258780324,19865.8,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284259674111,19865.82,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284260604486,19866.13,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284260605172,19866.16,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284260605670,19866.16,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284260615451,19866.16,19866.8,19846.77,19892.97,19869,19869.1,0,0,
638140284260615891,19866.16,19866.47,19846.77,19892.97,19869,19869.1,0,0,
638140284260616323,19866.16,19866.47,19846.77,19892.97,19869,19869.1,0,0,
638140284260616766,19866.16,19866.47,19846.77,19892.97,19869,19869.1,0,0,
638140284261700299,19866.13,19866.47,19846.77,19892.97,19869,19869.1,0,0,
638140284261708178,19866.13,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284262647709,19865.81,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284263740578,19865.58,19866.33,19846.77,19892.97,19869,19869.1,0,0,
638140284263749389,19865.58,19866.28,19846.77,19892.97,19869,19869.1,0,0,
638140284263749765,19865.58,19865.96,19846.77,19892.97,19869,19869.1,0,0,
638140284263750244,19865.58,19865.96,19846.77,19892.97,19869,19869.1,0,0,
638140284264685652,19865.6,19865.96,19846.77,19892.97,19869,19869.1,0,0,
638140284264688427,19865.6,19866,19846.77,19892.97,19869,19869.1,0,0,
638140284264690208,19865.6,19865.81,19846.77,19892.97,19869,19869.1,0,0,
638140284264690617,19865.6,19865.81,19846.77,19892.97,19869,19869.1,0,0,
638140284265796044,19865.67,19865.81,19846.77,19892.97,19869,19869.1,0,0,
638140284265796764,19865.67,19865.81,19846.77,19892.97,19869,19869.1,0,0,
638140284265797340,19865.67,19865.81,19846.77,19892.97,19869,19869.1,0,0,
638140284265804912,19865.67,19866.26,19846.77,19892.97,19869,19869.1,0,0,
638140284266735989,19865.6,19866.26,19846.77,19892.97,19869,19869.1,0,0,
638140284266741073,19865.82,19866.26,19846.77,19892.97,19869,19869.1,0,0,
638140284266755417,19865.82,19866.25,19846.77,19892.97,19869,19869.1,0,0,
638140284267681606,19865.28,19866.25,19846.77,19892.97,19869,19869.1,0,0,
638140284267691147,19865.28,19866.24,19846.77,19892.97,19869,19869.1,0,0,
638140284267691597,19865.28,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284267692138,19865.28,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284267692567,19865.28,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284267693015,19865.28,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284267693393,19865.28,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284268796748,19864.97,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284268797382,19864.97,19866.11,19846.77,19892.97,19869,19869.1,0,0,
638140284268804217,19864.97,19866.03,19846.77,19892.97,19869,19869.1,0,0,
638140284268804653,19864.97,19866.03,19846.77,19892.97,19869,19869.1,0,0,
638140284268806023,19864.97,19865.99,19846.77,19892.97,19869,19869.1,0,0,
638140284268806592,19864.97,19865.98,19846.77,19892.97,19869,19869.1,0,0,
638140284268806974,19864.97,19865.98,19846.77,19892.97,19869,19869.1,0,0,
638140284268807839,19864.97,19865.95,19846.77,19892.97,19869,19869.1,0,0,
638140284268818912,19864.97,19865.58,19846.77,19892.97,19869,19869.1,0,0,
638140284268819330,19864.97,19865.58,19846.77,19892.97,19869,19869.1,0,0,
638140284268819787,19864.97,19865.58,19846.77,19892.97,19869,19869.1,0,0,
638140284269723046,19864.97,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284269742682,19865.11,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284269746267,19865.11,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284269747219,19865.11,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284269747643,19865.11,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284269747993,19865.11,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270675587,19865.12,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270676272,19865.12,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270677836,19865.16,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270678437,19865.23,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270679632,19865.58,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270680799,19865.58,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270681658,19865.63,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270682646,19865.63,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270683445,19865.63,19865.9,19846.77,19892.97,19869,19869.1,0,0,
638140284270691852,19865.63,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284271778154,19865.6,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284271780776,19865.58,19866.48,19846.77,19892.97,19869,19869.1,0,0,
638140284271788242,19865.58,19866.47,19846.77,19892.97,19869,19869.1,0,0,
638140284271789714,19865.58,19866.24,19846.77,19892.97,19869,19869.1,0,0,
638140284271790147,19865.58,19866.24,19846.77,19892.97,19869,19869.1,0,0,
638140284271791878,19865.58,19866.23,19846.77,19892.97,19869,19869.1,0,0,
638140284272714114,19865.31,19866.23,19846.77,19892.97,19869,19869.1,0,0,
638140284272715669,19865.31,19866.23,19846.77,19892.97,19869,19869.1,0,0,
638140284272716209,19865.31,19866.23,19846.77,19892.97,19869,19869.1,0,0,
638140284272721991,19865.31,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284273655337,19865.6,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284273656727,19865.6,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284273657191,19865.6,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274769118,19865.58,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274770797,19865.7,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274771668,19865.7,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274772126,19865.7,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274772576,19865.7,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274773133,19866.12,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274773753,19866.12,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274775199,19866.89,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274775632,19866.89,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274777515,19867.46,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274778225,19867.46,19866.22,19846.77,19892.97,19869,19869.1,0,0,
638140284274834364,19867.46,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275896662,19867.69,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275897564,19867.69,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275898252,19867.69,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275902004,19867.76,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275903137,19867.78,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275903556,19867.79,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275904436,19867.79,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275905093,19867.96,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275906471,19868.03,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275908561,19868.08,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275909091,19868.08,19867.68,19846.77,19892.97,19869,19869.1,0,0,
638140284275965269,19868.08,19868.62,19846.77,19892.97,19869,19869.1,0,0,
638140284276810931,19868.08,19869.28,19846.77,19892.97,19869,19869.1,0,0,
638140284276901621,19868.45,19869.28,19846.77,19892.97,19869,19869.1,0,0,
638140284276902306,19868.45,19869.28,19846.77,19892.97,19869,19869.1,0,0,
638140284276903951,19868.46,19869.28,19846.77,19892.97,19869,19869.1,0,0,
638140284277757743,19867.61,19869.28,19846.77,19892.97,19869,19869.1,0,0,
638140284277768022,19867.61,19869.26,19846.77,19892.97,19869,19869.1,0,0,
638140284277769718,19867.61,19869.08,19846.77,19892.97,19869,19869.1,0,0,
638140284277770150,19867.61,19868.37,19846.77,19892.97,19869,19869.1,0,0,
638140284277770843,19867.61,19868.37,19846.77,19892.97,19869,19869.1,0,0,
638140284277771390,19867.61,19868.37,19846.77,19892.97,19869,19869.1,0,0,
638140284277771771,19867.61,19868.35,19846.77,19892.97,19869,19869.1,0,0,
638140284277784326,19867.61,19868.29,19846.77,19892.97,19869,19869.1,0,0,
638140284277784940,19867.61,19868.29,19846.77,19892.97,19869,19869.1,0,0,
638140284277785621,19867.61,19868.29,19846.77,19892.97,19869,19869.1,0,0,
638140284277786296,19867.61,19868.29,19846.77,19892.97,19869,19869.1,0,0,
638140284278686548,19867.54,19868.29,19846.77,19892.97,19869,19869.1,0,0,
638140284278702424,19867.54,19867.69,19846.77,19892.97,19869,19869.1,0,0,
638140284278702936,19867.54,19867.69,19846.77,19892.97,19869,19869.1,0,0,
638140284279627730,19867.55,19867.69,19846.77,19892.97,19869,19869.1,0,0,
638140284279628428,19867.56,19867.69,19846.77,19892.97,19869,19869.1,0,0,
638140284279643427,19867.56,19868.26,19846.77,19892.97,19869,19869.1,0,0,
638140284280738850,19867.95,19868.26,19846.77,19892.97,19869,19869.1,0,0,
638140284280740583,19867.95,19868.26,19846.77,19892.97,19869,19869.1,0,0,
638140284281678738,19867.95,19868.25,19846.77,19892.97,19869,19869.1,0,0,
638140284281679475,19867.95,19868.25,19846.77,19892.97,19869,19869.1,0,0,
638140284281680661,19867.95,19868.2,19846.77,19892.97,19869,19869.1,0,0,
638140284281681051,19867.95,19868.08,19846.77,19892.97,19869,19869.1,0,0,
638140284281681481,19867.95,19868.08,19846.77,19892.97,19869,19869.1,0,0,
638140284281681938,19867.95,19868.08,19846.77,19892.97,19869,19869.1,0,0,
638140284281682685,19867.95,19868.05,19846.77,19892.97,19869,19869.1,0,0,
638140284281683030,19867.95,19867.91,19846.77,19892.97,19869,19869.1,0,0,
638140284281683454,19867.95,19867.91,19846.77,19892.97,19869,19869.1,0,0,
638140284281684612,19867.95,19867.23,19846.77,19892.97,19869,19869.1,0,0,
638140284281697385,19866.51,19867.23,19846.77,19892.97,19869,19869.1,0,0,
638140284281721015,19866.52,19867.23,19846.77,19892.97,19869,19869.1,0,0,
638140284282619628,19866.53,19867.23,19846.77,19892.97,19869,19869.1,0,0,
638140284282621777,19866.57,19867.23,19846.77,19892.97,19869,19869.1,0,0,
638140284282647897,19866.57,19867.21,19846.77,19892.97,19869,19869.1,0,0,
638140284283753251,19866.53,19867.21,19846.77,19892.97,19869,19869.1,0,0,
638140284283754511,19866.59,19867.21,19846.77,19892.97,19869,19869.1,0,0,
638140284283755250,19866.71,19867.21,19846.77,19892.97,19869,19869.1,0,0,
638140284283771063,19866.71,19867.64,19846.77,19892.97,19869,19869.1,0,0,
638140284284705963,19866.72,19867.64,19846.77,19892.97,19869,19869.1,0,0,
638140284284722579,19866.72,19867.6,19846.77,19892.97,19869,19869.1,0,0,
638140284284723252,19866.72,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284284723986,19866.72,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284284724446,19866.72,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284284724930,19866.72,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284285812355,19867.22,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284285814058,19867.26,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284285814704,19867.26,19867.47,19846.77,19892.97,19869,19869.1,0,0,
638140284285826384,19867.26,19867.78,19846.77,19892.97,19869,19869.1,0,0,
638140284286767028,19867.29,19867.78,19846.77,19892.97,19869,19869.1,0,0,
638140284286768079,19867.29,19867.78,19846.77,19892.97,19869,19869.1,0,0,
638140284286770914,19867.3,19868.02,19846.77,19892.97,19869,19869.1,0,0,
638140284286771405,19867.3,19867.71,19846.77,19892.97,19869,19869.1,0,0,
638140284286774314,19867.3,19867.71,19846.77,19892.97,19869,19869.1,0,0,
638140284286774757,19867.3,19867.71,19846.77,19892.97,19869,19869.1,0,0,
638140284288605057,19867.3,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284288605669,19867.3,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284288622754,19867.32,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289729311,19867.26,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289731033,19867.37,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289732620,19867.43,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289733100,19867.59,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289733615,19867.78,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289734096,19867.78,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289735384,19867.81,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289736501,19867.81,19867.58,19846.77,19892.97,19869,19869.1,0,0,
638140284289751624,19867.81,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284289752119,19867.81,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284290663484,19867.96,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284290677366,19867.99,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284290679702,19867.99,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284291782574,19868.01,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284291788913,19868.03,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284291789387,19868.03,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284292716340,19868.06,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284292718709,19868.08,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284293673463,19868.06,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284293674289,19868.13,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284293676232,19868.16,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284293676815,19868.16,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284293677211,19868.16,19868.54,19846.77,19892.97,19869,19869.1,0,0,
638140284294803957,19868.16,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294822401,19868.73,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294823993,19868.81,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294824449,19868.81,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294825961,19868.88,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294826538,19868.89,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294828012,19869.69,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294829657,19869.69,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294830331,19869.85,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284294831221,19869.85,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284295710472,19869.87,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284295712344,19869.98,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284295712842,19870.06,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284295713684,19870.06,19870,19846.77,19892.97,19869,19869.1,0,0,
638140284295732881,19870.06,19870.41,19846.77,19892.97,19869,19869.1,0,0,
638140284295733405,19870.06,19870.41,19846.77,19892.97,19869,19869.1,0,0,
638140284296827526,19870.06,19870.39,19846.77,19892.97,19869,19869.1,0,0,
638140284297757850,19869.48,19870.39,19846.77,19892.97,19869,19869.1,0,0,
638140284297763523,19869.48,19870.36,19846.77,19892.97,19869,19869.1,0,0,
638140284297764080,19869.48,19870.35,19846.77,19892.97,19869,19869.1,0,0,
638140284297764531,19869.48,19870.35,19846.77,19892.97,19869,19869.1,0,0,
638140284298663463,19869.11,19870.35,19846.77,19892.97,19869,19869.1,0,0,
638140284298664275,19869.11,19870.35,19846.77,19892.97,19869,19869.1,0,0,
638140284298677680,19869.11,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299753623,19869.08,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299754391,19869.08,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299755517,19869.14,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299756526,19869.14,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299757981,19869.22,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299759701,19869.44,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299761486,19869.44,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299762238,19869.44,19870.32,19846.77,19892.97,19869,19869.1,0,0,
638140284299772045,19869.44,19870.38,19846.77,19892.97,19869,19869.1,0,0,
638140284299772712,19869.44,19870.38,19846.77,19892.97,19869,19869.1,0,0,
