time,binanceBCHBTCbidMax,binanceBCHBTCsellMin,nicehashBCHBTCbidMax,nicehashBCHBTCsellMin,okxBCHBTCBCH-BTCbidMax,okxBCHBTCBCH-BTCsellMin,bitstampBCHBTCbidMax,bitstampBCHBTCsellMin,cryptoBCHBTCbidMax,cryptoBCHBTCsellMin,
14 March 2023 05:43:45,0.00518,0.00519,0.0051636,0.00519708,0.00518,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:45,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:45,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:46,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:48,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:52,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:53,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:53,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.005236,0.0051821,0.0051991,
14 March 2023 05:43:53,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523598,0.0051821,0.0051991,
14 March 2023 05:43:54,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523598,0.0051821,0.0051991,
14 March 2023 05:43:56,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:43:57,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:01,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:02,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:02,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:03,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:04,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:04,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:05,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:08,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:09,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:09,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:10,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:10,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:12,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:12,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:12,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:12,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:13,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:13,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:13,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:13,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:14,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:15,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:15,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:18,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:18,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:18,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:24,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:24,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:24,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:27,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:28,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:28,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:29,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:29,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:29,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:29,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:30,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:30,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:33,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:33,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:33,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:33,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:33,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:35,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:35,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:37,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:39,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:42,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:42,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:42,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:43,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:43,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:44,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:45,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:45,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:47,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:48,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:48,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:48,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:50,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:52,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:52,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:53,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:53,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:54,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:54,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:55,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:55,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:56,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:56,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:57,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:57,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:58,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:58,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:58,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:59,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:59,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:59,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:59,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:44:59,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:00,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:00,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:00,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:01,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:01,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:01,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:01,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:01,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:02,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:02,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:03,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:03,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:04,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:04,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:04,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:05,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:05,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:08,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:08,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:09,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:11,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:12,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:13,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:13,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:13,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:13,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:15,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:16,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:16,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:16,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:17,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:18,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:18,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:18,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:18,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:19,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:20,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:21,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:21,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:21,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:21,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:22,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:22,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:22,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:22,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:22,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:23,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:23,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:23,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:24,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:25,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:25,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:25,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00517,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:26,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:27,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:27,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:28,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
14 March 2023 05:45:32,0.00518,0.00519,0.00517094,0.00519708,0.00518,0.00519,0.00517929,0.00523597,0.0051821,0.0051991,
