time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
14 March 2023 06:01:18,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:20,0.3438,0.3428,0.342,0.343,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:28,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:28,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:29,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:29,0.3438,0.3428,0.342,0.343,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:33,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:33,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:34,0.3438,0.3428,0.342,0.343,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:35,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:35,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:35,0.3438,0.3428,0.342,0.343,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:35,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:35,0.3438,0.3428,0.342,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:01:36,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:33,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:35,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:35,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:35,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:36,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:37,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:38,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:40,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:40,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:40,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:40,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:04:40,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:56,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:56,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:58,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:59,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:59,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:08:59,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:00,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:00,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:00,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:01,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:02,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:02,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:02,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:02,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:02,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:03,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
14 March 2023 06:09:04,0.3438,0.3428,0.343,0.344,0.34417,0.34287,0.345208,0.342091,0.34432,0.34298,
