time,binanceLTCUSDTbidMax,binanceLTCUSDTsellMin,nicehashLTCUSDTbidMax,nicehashLTCUSDTsellMin,okxLTCUSDTLTC-USDTbidMax,okxLTCUSDTLTC-USDTsellMin,krakenLTCUSDTbidMax,krakenLTCUSDTsellMin,cryptoLTCUSDTbidMax,cryptoLTCUSDTsellMin,
14 March 2023 06:09:18,81.09,80.35,81.02,80.54,81,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:18,81.09,80.35,81.02,80.54,81,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:18,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:18,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:18,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:19,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:19,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:19,81.09,80.35,81.02,80.54,81.01,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:20,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:21,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:22,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:22,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:22,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.02,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:23,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:24,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:25,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:25,81.09,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:25,81.12,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:25,81.12,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:25,81.12,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.12,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:26,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:27,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:27,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:27,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:28,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:28,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:28,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:28,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:28,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:29,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:30,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:30,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:30,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:31,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:31,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:31,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:31,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:31,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:32,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:33,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:33,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:33,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:34,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:35,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:35,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:35,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:35,81.13,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:36,81.13,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:37,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:37,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:37,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:37,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:38,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:39,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:39,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:40,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:40,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:40,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.03,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:41,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.04,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:43,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.14,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.14,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.14,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.14,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:44,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.08,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.06,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:45,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:46,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.15,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.16,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.16,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.16,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:47,81.16,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.16,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:48,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.18,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.18,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.18,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.18,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:49,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:50,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:50,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
14 March 2023 06:09:50,81.17,80.35,81.02,80.54,81.07,80.39,81.28036,80.14336,81.006,80.376,
