time,binanceADABTCbidMax,binanceADABTCsellMin,nicehashADABTCbidMax,nicehashADABTCsellMin,okxADABTCADA-BTCbidMax,okxADABTCADA-BTCsellMin,bitstampADABTCbidMax,bitstampADABTCsellMin,cryptoADABTCbidMax,cryptoADABTCsellMin,
14 March 2023 14:12:05,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:05,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:05,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:06,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:07,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:07,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:07,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:07,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:07,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:08,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:09,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:09,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:09,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:09,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:10,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:12,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:13,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:14,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:14,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:15,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:15,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:15,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:16,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:16,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:16,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:17,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:17,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:17,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:18,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:18,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
14 March 2023 14:12:19,1.406E-05,1.391E-05,1.399E-05,1.393E-05,1.406E-05,1.391E-05,1.405E-05,1.392E-05,1.407E-05,1.3905E-05,
