time,binanceUNIBTCbidMax,binanceUNIBTCsellMin,nicehashUNIBTCbidMax,nicehashUNIBTCsellMin,okxUNIBTCUNI-BTCbidMax,okxUNIBTCUNI-BTCsellMin,bitstampUNIBTCbidMax,bitstampUNIBTCsellMin,cryptoUNIBTCbidMax,cryptoUNIBTCsellMin,
14 March 2023 05:44:08,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:13,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:13,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:13,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:19,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:20,0.0002497,0.0002497,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002497,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:22,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:23,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:24,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:24,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:24,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
14 March 2023 05:44:24,0.0002497,0.0002498,0.00024925,0.0002501,0.0002494,0.0002498,0.00024911,0.00025129,0.00024959,0.00025013,
