time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.46E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:40:28,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:41:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.48E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:41:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:11,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:11,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:25,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:26,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:26,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:58,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:58,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:58,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:58,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:58,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:43:59,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:00,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:00,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:00,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:00,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:00,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:02,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:02,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:02,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:19,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:20,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:22,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:22,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:22,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:23,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:26,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:27,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:29,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:29,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:32,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:34,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:34,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:34,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:46,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:47,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:48,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:48,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:49,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:51,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
14 March 2023 07:44:53,3.45E-06,3.46E-06,3.45E-06,3.46E-06,3.47E-06,3.47E-06,3.46E-06,3.46E-06,3.4581E-06,3.4599E-06,
