time,binanceADABTCbidMax,binanceADABTCsellMin,nicehashADABTCbidMax,nicehashADABTCsellMin,okxADABTCADA-BTCbidMax,okxADABTCADA-BTCsellMin,bitstampADABTCbidMax,bitstampADABTCsellMin,cryptoADABTCbidMax,cryptoADABTCsellMin,
15 March 2023 23:49:49,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:53,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:53,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:53,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:54,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:54,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:55,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:55,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:56,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:58,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:58,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:59,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:49:59,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:00,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:01,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:04,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:06,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:09,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:09,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:10,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:11,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:13,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:14,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:14,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:14,1.33E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:15,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:15,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:18,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:18,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:20,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:21,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:21,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:22,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:24,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:24,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:24,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:24,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:25,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:25,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:25,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:26,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:26,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:27,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:27,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:28,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:30,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:30,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:30,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:31,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:31,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.33E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:32,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:32,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:32,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:32,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:33,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:33,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:34,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:38,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:39,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:39,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:39,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:39,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:40,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:40,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:41,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:42,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:43,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:43,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:43,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:43,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:44,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:44,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:45,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:46,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:46,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:46,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:47,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:47,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:47,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:49,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:49,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:50,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:50,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:50,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:51,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:51,1.328E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:51,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:52,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:52,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:52,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
15 March 2023 23:50:54,1.329E-05,1.321E-05,1.328E-05,1.322E-05,1.329E-05,1.321E-05,1.599E-05,1E-05,1.3297E-05,1.3194E-05,
