time,binanceSOLUSDTbidMax,binanceSOLUSDTsellMin,nicehashSOLUSDTbidMax,nicehashSOLUSDTsellMin,okxSOLUSDTSOL-USDTbidMax,okxSOLUSDTSOL-USDTsellMin,krakenSOLUSDTbidMax,krakenSOLUSDTsellMin,cryptoSOLUSDTbidMax,cryptoSOLUSDTsellMin,
15 March 2023 23:17:43,19.24,19.24,19.27,19.27,19.246,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:43,19.24,19.24,19.27,19.27,19.247,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:43,19.24,19.24,19.27,19.27,19.247,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:43,19.24,19.24,19.27,19.27,19.248,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:43,19.24,19.24,19.27,19.27,19.25,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:44,19.24,19.24,19.27,19.27,19.25,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:44,19.24,19.24,19.27,19.27,19.25,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:44,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:44,19.24,19.24,19.27,19.27,19.25,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:45,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:45,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.252,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:46,19.24,19.24,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:48,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:48,19.24,19.24,19.27,19.27,19.252,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:49,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:49,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:49,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:49,19.24,19.24,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:49,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:50,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.251,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:52,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.27,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.253,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.254,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.255,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:53,19.24,19.25,19.27,19.29,19.256,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:54,19.24,19.25,19.27,19.29,19.255,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:54,19.24,19.25,19.27,19.29,19.256,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:54,19.24,19.25,19.27,19.29,19.257,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:54,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:55,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:55,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:55,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:55,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:55,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:56,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:56,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:56,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:57,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:57,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:58,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:58,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:58,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:58,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
15 March 2023 23:17:59,19.24,19.25,19.27,19.29,19.258,19.237,19.54,19.04,19.319,19.2,
