time,binanceADAUSDTbidMax,binanceADAUSDTsellMin,nicehashADAUSDTbidMax,nicehashADAUSDTsellMin,okxADAUSDTADA-USDTbidMax,okxADAUSDTADA-USDTsellMin,krakenADAUSDTbidMax,krakenADAUSDTsellMin,cryptoADAUSDTbidMax,cryptoADAUSDTsellMin,
15 March 2023 23:31:23,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:25,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:25,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:26,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:26,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:27,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:28,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:29,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:30,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:30,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:30,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:30,0.3238,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:31,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:33,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:34,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:35,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:35,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
15 March 2023 23:31:36,0.3237,0.3223,0.321,0.322,0.32291,0.32149,0.324648,0.320879,0.3238,0.32146,
