time,binanceBTCUSDTbidMax,binanceBTCUSDTsellMin,nicehashBTCUSDTbidMax,nicehashBTCUSDTsellMin,okxBTCUSDTBTC-USDTbidMax,okxBTCUSDTBTC-USDTsellMin,bitstampBTCUSDTbidMax,bitstampBTCUSDTsellMin,cryptoBTCUSDTbidMax,cryptoBTCUSDTsellMin,
15 March 2023 23:05:49,24407.73,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:49,24407.27,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:49,24407.26,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:49,24407.85,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24407.27,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24407.32,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24407.32,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24407.32,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24407.33,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24408.42,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24408.42,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24408.27,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24408.43,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24408.43,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24411.82,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24412.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24412.61,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24413.02,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24413.27,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24413.3,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24413.32,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24413.84,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24414.45,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24415.04,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24415.04,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24415.26,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24415.31,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24416.21,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24416.39,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:50,24416.76,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.49,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.97,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24417.05,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
15 March 2023 23:05:51,24416.97,24360.96,24398.03,24465.49,24419.2,24374.1,46468,24082,24396.19,24347.42,
