time,binanceLTCUSDTbidMax,binanceLTCUSDTsellMin,nicehashLTCUSDTbidMax,nicehashLTCUSDTsellMin,okxLTCUSDTLTC-USDTbidMax,okxLTCUSDTLTC-USDTsellMin,krakenLTCUSDTbidMax,krakenLTCUSDTsellMin,cryptoLTCUSDTbidMax,cryptoLTCUSDTsellMin,
15 March 2023 23:02:00,75.69,75.7,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.69,75.7,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.69,75.7,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.7,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.7,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.73,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.73,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.73,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.73,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.75,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:00,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.72,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.69,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.69,75.73,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.69,75.71,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.69,75.71,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.69,75.7,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.68,75.7,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.68,75.7,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:01,75.68,75.69,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.74,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.73,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.72,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:02,75.68,75.69,75.62,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.68,75.69,75.62,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.62,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.62,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:03,75.71,75.69,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.7,75.57,75.79,75.83,75.7,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.7,75.57,75.79,75.83,75.72,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.7,75.57,75.79,75.83,75.72,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.7,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:04,75.71,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.71,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:05,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:06,75.7,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:07,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:07,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:07,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:07,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:08,75.71,75.73,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:08,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:09,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:09,75.71,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:09,75.69,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:09,75.69,75.7,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.69,75.7,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.69,75.7,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.69,75.71,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.69,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.69,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.7,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:10,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.72,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.57,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.62,75.79,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:11,75.71,75.73,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:12,75.7,75.73,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:12,75.72,75.73,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:12,75.72,75.74,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:12,75.73,75.74,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:13,75.73,75.74,75.62,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:13,75.73,75.74,75.67,75.84,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:14,75.73,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:14,75.73,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.73,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.73,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.73,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.74,75.74,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.74,75.75,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:16,75.74,75.75,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.74,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.74,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.75,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.75,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.75,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:17,75.75,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.75,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.76,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.77,75.76,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.77,75.78,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.77,75.78,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.77,75.78,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.77,75.78,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.78,75.78,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:18,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.78,75.79,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.78,75.8,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.79,75.8,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.79,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.79,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.79,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:19,75.8,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:20,75.8,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:20,75.8,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:20,75.8,75.82,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:20,75.81,75.82,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:21,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:21,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:21,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:22,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:22,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:23,75.81,75.81,75.67,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:24,75.81,75.81,75.69,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:24,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:24,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:25,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:25,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.81,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:26,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.8,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.79,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.79,75.81,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.79,75.8,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.79,75.8,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:28,75.79,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.79,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:29,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.81,75.82,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.81,75.83,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.82,75.83,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:30,75.82,75.83,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.83,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.83,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.83,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.83,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.83,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.84,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.84,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:31,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:32,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:33,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:33,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:33,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:33,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:33,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:34,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.85,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.86,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:35,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:36,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:36,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:36,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:36,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:37,75.84,75.85,75.72,75.85,75.83,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.85,75.72,75.85,75.84,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.85,75.72,75.85,75.85,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.85,75.72,75.85,75.85,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.85,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.85,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.84,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:38,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:39,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:39,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:39,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:39,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:40,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
15 March 2023 23:02:40,75.85,75.86,75.72,75.85,75.86,75.71,76.08839,75.51876,75.87,75.651,
