time,binanceXLMBTCbidMax,binanceXLMBTCsellMin,nicehashXLMBTCbidMax,nicehashXLMBTCsellMin,okxXLMBTCXLM-BTCbidMax,okxXLMBTCXLM-BTCsellMin,bitstampXLMBTCbidMax,bitstampXLMBTCsellMin,cryptoXLMBTCbidMax,cryptoXLMBTCsellMin,
15 March 2023 23:42:40,3.43E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:41,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:41,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:41,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:41,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:42,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:42,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:42,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:42,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:43,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:43,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:43,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:43,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:44,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
15 March 2023 23:42:44,3.44E-06,3.45E-06,3.42E-06,3.42E-06,3.43E-06,3.44E-06,5.11E-06,3.25E-06,3.4318E-06,3.4227E-06,
